000000 0.334 0.333369 0.332381
000500 0.000 0.679850 0.320150
001000 0.000 0.677662 0.322337
001500 0.000 0.677981 0.322019
002000 0.000 0.679212 0.320788
002500 0.000 0.678737 0.321263
003000 0.000 0.681619 0.318381
003500 0.000 0.676419 0.323581
004000 0.000 0.678863 0.321138
004500 0.000 0.676238 0.323763
005000 0.000 0.678581 0.321419
005500 0.000 0.676494 0.323506
006000 0.000 0.677100 0.322900
006500 0.000 0.678850 0.321150
007000 0.000 0.681156 0.318844
007500 0.000 0.678844 0.321156
008000 0.000 0.680425 0.319575
008500 0.000 0.678981 0.321019
009000 0.000 0.682206 0.317794
009500 0.000 0.678588 0.321412
010000 0.000 0.675244 0.324756
