000000 0.334 0.333431 0.333037
000500 0.000 0.276325 0.723675
001000 0.000 0.284344 0.715656
001500 0.000 0.284913 0.715087
002000 0.000 0.288637 0.711363
002500 0.000 0.276162 0.723838
003000 0.000 0.283106 0.716894
003500 0.000 0.285587 0.714413
004000 0.000 0.284719 0.715281
004500 0.000 0.281212 0.718788
005000 0.000 0.278162 0.721838
005500 0.000 0.282944 0.717056
006000 0.000 0.280237 0.719762
006500 0.000 0.287319 0.712681
007000 0.000 0.280763 0.719237
007500 0.000 0.276444 0.723556
008000 0.000 0.286500 0.713500
008500 0.000 0.288106 0.711894
009000 0.000 0.279769 0.720231
009500 0.000 0.284494 0.715506
010000 0.000 0.285400 0.714600
