000000 0.333 0.333158 0.333984
000500 0.565 0.183958 0.251513
001000 0.599 0.160669 0.240037
001500 0.584 0.183153 0.232725
002000 0.592 0.183195 0.224827
002500 0.585 0.181325 0.233627
003000 0.592 0.181212 0.226889
003500 0.587 0.180825 0.232259
004000 0.587 0.186614 0.226414
004500 0.594 0.170109 0.235933
005000 0.580 0.184922 0.235002
005500 0.586 0.189955 0.223895
006000 0.571 0.187914 0.240930
006500 0.593 0.182875 0.223864
007000 0.583 0.194564 0.222006
007500 0.590 0.174998 0.234808
008000 0.618 0.169595 0.212647
008500 0.589 0.181775 0.229139
009000 0.593 0.174391 0.232658
009500 0.600 0.169397 0.230402
010000 0.586 0.183377 0.231019
